date,medium,source,party,cmp_code,text_appeal,issue,direction_appeal
2017-02-21,Facebook,@SocialistischePartij,SP,22220,Gisteren stond Renske Leijten bij het Grote Zorgdebat  ook daar bleek weer dat wij de beste oplossing hebben voor de problemen in de zorg  het Nationaal ZorgFonds,Health Care,Positive Appeal
2017-02-18,Facebook,@SocialistischePartij,SP,22220,De SP zegt: na de kaalslag de inhaalslag!,"Taxes, Budget & Economy",Positive Appeal
2017-02-17,Facebook,@SocialistischePartij,SP,22220,Door het beleid van het kabinet Rutte-Asscher zijn veel ouderen de dupe.,Social Security,Negative Appeal
2017-02-17,Facebook,@SocialistischePartij,SP,22220,Daarom zegt SP: IEdereen moet op 65 met AOW kunne,Social Security,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de SP stijgt de koopkracht het meest en daalt de werkloosheid het hardst. SP geeft meest uit aan zorg. SP wil enorme nivellering maken. VVD schaft huurtoeslag studenten af.  SP investeeert hetmeest in studenten.,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de SP stijgt de koopkracht het meest en daalt de werkloosheid het hardst. SP geeft meest uit aan zorg. SP wil enorme nivellering maken. VVD schaft huurtoeslag studenten af.  SP investeeert hetmeest in studenten.,Labour Market,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de SP stijgt de koopkracht het meest en daalt de werkloosheid het hardst. SP geeft meest uit aan zorg. SP wil enorme nivellering maken. VVD schaft huurtoeslag studenten af.  SP investeeert hetmeest in studenten.,Health Care,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de SP stijgt de koopkracht het meest en daalt de werkloosheid het hardst. SP geeft meest uit aan zorg. SP wil enorme nivellering maken. VVD schaft huurtoeslag studenten af.  SP investeeert hetmeest in studenten.,Efficient Government,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de SP stijgt de koopkracht het meest en daalt de werkloosheid het hardst. SP geeft meest uit aan zorg. SP wil enorme nivellering maken. VVD schaft huurtoeslag studenten af.  SP investeeert hetmeest in studenten.,Education,Negative Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de SP stijgt de koopkracht het meest en daalt de werkloosheid het hardst. SP geeft meest uit aan zorg. SP wil enorme nivellering maken. VVD schaft huurtoeslag studenten af.  SP investeeert hetmeest in studenten.,Education,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,Bij de Landelijkse Studentenvakbond komen wij uit de bus als de partij die het meeste geld over heeft voor studenten,Education,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,Labour Market,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,Social Security,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,Labour Market,Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,"Taxes, Budget & Economy",Positive Appeal
2017-02-16,Facebook,@SocialistischePartij,SP,22220,De SP presteert van alle partijen het beste  op de aanpak van de werkloosheid en het verlagen van de ongelijkheid. 160.000 banen komen erbij. Multinationals en miljonairs gaan meer betalen  midden- en lage inkomens gaan er op vooruit.  Zo zorgen we voor een versnelde verlaging van de staatsschuld  meer economische groei en een keurig begrotingsoverschot vanaf volgend jaar,"Taxes, Budget & Economy",Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Stem 15 maart op een partij die zich duidelijk uitspreekt tegen CETA en geen kattenluikje open laat staan voor een regering met de VVD,Entrepreneurship,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Ouderen die liever in een verzorgingstehuis willen wonen mogen niet veroordeeld worden tot tegen hun zin thuis blijven wonen. Toch is dat wat het kabinet Rutte-Asscher heeft gedaan. De SP maakt 300 miljoen vrij om verzorgingstehuizen open te houden,Health Care,Negative Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Ouderen die liever in een verzorgingstehuis willen wonen mogen niet veroordeeld worden tot tegen hun zin thuis blijven wonen. Toch is dat wat het kabinet Rutte-Asscher heeft gedaan. De SP maakt 300 miljoen vrij om verzorgingstehuizen open te houden,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij zijn klaar met het kabinet dat zo snel de verzorgingshuizen heeft gesloten. Ze hebben helemaal niet nagedacht wat dat betekent voor ouderen.,Health Care,Negative Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij zijn klaar met het kabinet dat zo snel de verzorgingshuizen heeft gesloten. Ze hebben helemaal niet nagedacht wat dat betekent voor ouderen.,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij maken ons grote zorgen over toenemende eenzaamheid onder ouderen. Mark Rutte kwam met een mooie verkeizingsbelofte  maar dat heeft verkeerd uitgepakt,Health Care,Negative Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij maken ons grote zorgen over toenemende eenzaamheid onder ouderen. Mark Rutte kwam met een mooie verkeizingsbelofte  maar dat heeft verkeerd uitgepakt,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,Health Care,Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,"Taxes, Budget & Economy",Positive Appeal
2017-02-15,Facebook,@SocialistischePartij,SP,22220,Wij investeren drie miljoen om verzorgingshuizen open te houden. Dat maakt de sp uniek. Wij willen ook bezuinigingen op de thuiszorgen terugdraaien. Ouderenzorg daar wil de SP in investeren. Maar wij willen ook zorgen dat het geld aan de zorg GOED besteed wordt. De hardwerekende nederlander die willen wij ontzien. De grote bedrijven die kunnen wij een eerlijke belasting laten betalen.,"Taxes, Budget & Economy",Positive Appeal
2017-03-10,TV-shows,Pauw & Jinek,FvD,22730,De PVDA doet veel te weinig om de immigratie van Turkse Nlers vlot te trekken,Immigration,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Ik denk dat het juichen snel stopt als GL Nederland de rekening presenteertt,"Taxes, Budget & Economy",Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Dat betekent bijvoorbeeld dat wij milieuvervuiling heel zwaar gaan belasten in NL,Environment & Climate,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,We zorgen dat mensen  alle mensen er fors op vooruit gaan in NL,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Ook gepensioeneerden,Social Security,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,U presenteert een torenhoge energierekening en een auto die onbetaal wordt,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,U presenteert een torenhoge energierekening en een auto die onbetaal wordt,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Ik vind dat de overheid bij moet helpen bij de verduurzaming,Environment & Climate,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Wat ik veel partijen hoor zeggen over klimaatverandering  vvd vind parijsakkoord ook heel belangrijk en de sp ook  maar met jullie programma halen jullie het niet,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Wat ik veel partijen hoor zeggen over klimaatverandering  vvd vind parijsakkoord ook heel belangrijk en de sp ook  maar met jullie programma halen jullie het niet,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Jullie willen de doelstellingen halen  maar met de plannen die jullie hebben red je het niet,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Jullie willen de doelstellingen halen  maar met de plannen die jullie hebben red je het niet,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Wat groenlinks juist laat zien  is dat je en de doelstellingen van het klimaatakkoord kan halen,Environment & Climate,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,en wij laten zien dat alle mensen in NL er op vooruitgaan,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Mevrouw Hennis  we hebben afgepsroken om als ieder land doelstellingen te halen  dat is niet een Europese ambitie dat is een verplichting voor NL,Environment & Climate,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Door het VVD-beleid is er veel meer geprivatiseerd  veel minder overheidsbeleid  dat betekent grotere klassen  bezuinigingen op de zorg  dat betekent vrij spel voor banken,Efficient Government,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Door het VVD-beleid is er veel meer geprivatiseerd  veel minder overheidsbeleid  dat betekent grotere klassen  bezuinigingen op de zorg  dat betekent vrij spel voor banken,Efficient Government,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Door het VVD-beleid is er veel meer geprivatiseerd  veel minder overheidsbeleid  dat betekent grotere klassen  bezuinigingen op de zorg  dat betekent vrij spel voor banken,Education,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Door het VVD-beleid is er veel meer geprivatiseerd  veel minder overheidsbeleid  dat betekent grotere klassen  bezuinigingen op de zorg  dat betekent vrij spel voor banken,Health Care,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Door het VVD-beleid is er veel meer geprivatiseerd  veel minder overheidsbeleid  dat betekent grotere klassen  bezuinigingen op de zorg  dat betekent vrij spel voor banken,"Taxes, Budget & Economy",Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Daarom zijn wij duidleijk en weet je wat een stem op de SP waard is: Namelijk een zo links mogelijk kabinet zonder de VVD,Norms and Values,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Daarom zijn wij duidleijk en weet je wat een stem op de SP waard is: Namelijk een zo links mogelijk kabinet zonder de VVD,Norms and Values,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Daarom willen wij ook echt gaan investeren in een veiligheidsgevoel van mensen,Crime Fighting,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Dat er veel meer agenten op straat zijn,Crime Fighting,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,De veiligheidsrisicos beperken,Military Interventions,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Alle kiezers met een links hart  verenig je achter GL dan kunnen we ervoor zorgen dat er een stevige linkse partij is,Norms and Values,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Maar het moge helder zijn: ik wil het liefst een links en progressief kabinet en ik ga er alles aan doen om dat voor elkaar te krijgen,Norms and Values,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Maar het moge helder zijn: ik wil het liefst een links en progressief kabinet en ik ga er alles aan doen om dat voor elkaar te krijgen,Norms and Values,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Ze (jongeren) moeten het vooral hebben van partijen die verandering willen brengen  dus ik zeg: doe vooral mee,Norms and Values,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Maar 4 jaar later groeit de economie  neemt werkloosheid af en is er een begrotingsoverschot,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Maar 4 jaar later groeit de economie  neemt werkloosheid af en is er een begrotingsoverschot,Labour Market,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Maar 4 jaar later groeit de economie  neemt werkloosheid af en is er een begrotingsoverschot,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Als het aan mij ligt gaan we de komende jaren fors investeren in defensie,Military Interventions,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,In ons programma is er een groeitraject uitgewerkt,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Voor de VVD is het volstrekt evident dat er nieuwe investeringen moeten volgen,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,(Tegen linkse politici) wordt wakker  want de wereld om ons heen is heel erg onrustig,Military Interventions,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Groenlinks maakt een keuze  wij bezuinigen niet op defensie maar er zit geen extra investering in,Military Interventions,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,GL,22110,Wij investeren juist in ontwikkelingssamenwerking,Foreign Aid,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,VVD,22420,Ik waardeer het dat gl iig niet bezuinigt  maar dan hebben we over een aantal jaar een lastige discussie als we niet investeren,Military Interventions,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Wij voeren deze discussie veel te laat,Military Interventions,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,SP,22220,Daarom kiezen wij ervoor om in die veiligheid te investeren,Military Interventions,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,PvdA,22320,Wij hebben verantwoordelijkheid genomen  de financien zijn op orde en je ziet dat de werkloosheid daalt,"Taxes, Budget & Economy",Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,PvdA,22320,Wij hebben verantwoordelijkheid genomen  de financien zijn op orde en je ziet dat de werkloosheid daalt,Labour Market,Positive Appeal
2017-03-09,TV-shows,Pauw & Jinek,PvdA,22320,Dan maakt het uit of het vvd aan roer staat en mensen in de uitkering hun vakantietoeslag kwijtraken,Social Security,Negative Appeal
2017-03-09,TV-shows,Pauw & Jinek,PvdA,22320,Of dat de PvdA zegt bij ons worden die mensen ontzien,Social Security,Positive Appeal
2017-03-07,TV-shows,Pauw & Jinek,VVD,22420,Nou  dit (immigratie) lukt me wel,Immigration,Positive Appeal
2017-03-07,TV-shows,Pauw & Jinek,VVD,22420,Ik wil dat die mensen in bereter omstandigheden verkeren en daarom hebben wij ook middelen  mensen en materialen gestuurd,Immigration,Positive Appeal
2017-03-07,TV-shows,Pauw & Jinek,VVD,22420,Dit zijn uitertesten en wij zeggen: je moet toch een middenweg kiezen,Immigration,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,CDA heeft de Turkendeal ook niet gesteund  terwijl er bijna 90% terugloop is van vluctelingen,Immigration,Negative Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,CDA heeft de Turkendeal ook niet gesteund  terwijl er bijna 90% terugloop is van vluctelingen,Immigration,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Als partijen als CDA en D66 zeggen: we willen perfect dealsn  we willen schone handen  we willen alleen op de tribune commentaar leveren op wat er gebeurt  dan kun je een land niet besturen,Efficient Government,Negative Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Als partijen als CDA en D66 zeggen: we willen perfect dealsn  we willen schone handen  we willen alleen op de tribune commentaar leveren op wat er gebeurt  dan kun je een land niet besturen,Efficient Government,Negative Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Als partijen als CDA en D66 zeggen: we willen perfect dealsn  we willen schone handen  we willen alleen op de tribune commentaar leveren op wat er gebeurt  dan kun je een land niet besturen,Efficient Government,Negative Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Wij hebben toen het met NL slecht ging de uitkering gekoppeld aan de loonontwikkeling,"Taxes, Budget & Economy",Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,De beste manier om iemand te verbeteren is om er voor te zorgen dat iemand ee nbaan krijgt en daar nemen we in het programma van de VVD ook allemaal maatregelen voor,Social Security,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Wij steken fors veel in de bijzondere bijstand,Social Security,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,We hebben als kabinet maatregelen genomen  de gaswinning is gehalveerd,Environment & Climate,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,We hebben (aan de hand van de aarbevening) alle onderzoeken gedaan die nodig waren,Environment & Climate,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,De komende jaren investeren we in het zo goed mogelijk opknappen van de huizen,Environment & Climate,Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Om de crisis uit te komen hebben we hele moeiljke maatregelen genoemen,"Taxes, Budget & Economy",Positive Appeal
2017-03-06,TV-shows,Pauw & Jinek,VVD,22420,Ik ben naar verpleeghuizen toegegaan om te kijken: waarom gaat het in sommige zo goed?,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,"Rutte had het over het grote plannen  maar als ik nu de uitwerking zie dan zie ik de huurtoeslag omlaag gaan  de zorgtoeslag omlaag gaan  dat er beznuigt wordt op uitkeringen,  dat de gepensioneerden op de 0-lijn blijven staan",Social Security,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,"Rutte had het over het grote plannen  maar als ik nu de uitwerking zie dan zie ik de huurtoeslag omlaag gaan  de zorgtoeslag omlaag gaan  dat er beznuigt wordt op uitkeringen,  dat de gepensioneerden op de 0-lijn blijven staan",Social Security,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,"Rutte had het over het grote plannen  maar als ik nu de uitwerking zie dan zie ik de huurtoeslag omlaag gaan  de zorgtoeslag omlaag gaan  dat er beznuigt wordt op uitkeringen,  dat de gepensioneerden op de 0-lijn blijven staan",Social Security,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,"Rutte had het over het grote plannen  maar als ik nu de uitwerking zie dan zie ik de huurtoeslag omlaag gaan  de zorgtoeslag omlaag gaan  dat er beznuigt wordt op uitkeringen,  dat de gepensioneerden op de 0-lijn blijven staan",Social Security,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Ik vind dat iedereen moet profiteren van de exonomische vooruitgang,"Taxes, Budget & Economy",Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,Wat de VVD heeft gedaan is als je niets doet dan ziej e de ouderen achteruitgaan,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,En het manifest van Hugo Borst getekend en boter bij de vis gedaan  want dat kost 2 miljard,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,En vervolgens ervoor gezorgd dat mensen met langdurige zorg niet meer een vermogingsbijtelling hebben,Social Security,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Andere partijen zoals groenlinks kiezen ervor dat mensen er wel op vooruitgaan,"Taxes, Budget & Economy",Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,de Vvd maakt een hele bewuste keuze om dat niet te doen,"Taxes, Budget & Economy",Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,U laat mensen die naar de langdurige zorg gaan veel meer betalen,Health Care,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,U zegt we moeten een arm om deze mensen heen slaan  maar zijn staan naast mensen,Health Care,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Ik vind dat mensen zelfbeschikkingsrecht moeten hebben,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,Ik heb me er echt heel erg intensief in verdiept (levensbeeindiging),Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,Ik zeg: dat kunnen we als fatsoenlijke samenleving beter,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Door ons kunnen mensen wel doorrijden omdat de file sworden opgelost,Mobility Network,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Wat u niet noemt is dat mensen door ons minder belasting gaan betalen  dat de zorgpremies omlaag gaan,"Taxes, Budget & Economy",Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Wat u niet noemt is dat mensen door ons minder belasting gaan betalen  dat de zorgpremies omlaag gaan,Health Care,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,En wij willen klimaatverandering stopzetten,Environment & Climate,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Wij verlagen de lasten op arbeid,Social Security,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Wij vergroene de belasting,Environment & Climate,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Wij kunnen nog 15 andere manieren vinden om milieu te belasten,Environment & Climate,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Dat we enerzijds groen belasten en dat anderzijds mensen ervoor terugkrijgen dat is voor ons het principe,Environment & Climate,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,VVD,22420,Wat ik heel slecht aan dit (Klaver's) idee vindt is dat je stellen hebt die allebij een baan hebben,Environment & Climate,Negative Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,De combinatie van groene en linkse politiek dat is waar we voor staan,Environment & Climate,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Wij leggen de nadruk op biologische boeren,Agriculture,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Ik vind dat wij de positie van die boeren moeten versterken,Agriculture,Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,In het versterken van uw positie tegenover hele grote multinationals staan we naast u,"Taxes, Budget & Economy",Positive Appeal
2017-03-03,TV-shows,Pauw & Jinek,GL,22110,Ik vind het ook belangrijk dat we het linkse blok als geheel groter maken,Norms and Values,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,De staatsschuld schoot omhoog onder cda,"Taxes, Budget & Economy",Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,De werkloosheid schoot omhoog onder cda,Labour Market,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Het land was een chaos onder cda,Norms and Values,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,We staan er aanzienlijk voor dan twee jaar geleden,"Taxes, Budget & Economy",Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Banen erbij minder werkloosheid,Labour Market,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Banen erbij  minder werkloosheid,Labour Market,Positive Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Het CDA zegt: we gaan het ontslagrecht versoepelen,Social Security,Negative Appeal
2017-03-02,TV-shows,Pauw & Jinek,PvdA,22320,Wij hebben voorstellen voor oneerlijke arbeidsimmigratie in Europa,Immigration,Positive Appeal
